datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,Median Income,Median Rent,Median Home Value,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value
470,2011,48356,8361.0,8155.0,29.0,3984.0,543.0,495.0,480.0,7.0,70750.0,590.0,211700.0,Oakland,95837.83381272256,799.2130310884285,286768.4723413903
471,2012,48356,8366.0,8197.0,26.0,4180.0,499.0,498.0,490.0,5.0,70461.0,622.0,200700.0,Oakland,93511.18767040952,825.4773382579684,266355.79065655026
472,2013,48356,8405.0,8214.0,28.0,4102.0,482.0,624.0,591.0,8.0,66232.0,646.0,173700.0,Oakland,86629.81951175538,844.9520383590104,227195.3081469971
473,2014,48356,8319.0,8066.0,31.0,4205.0,313.0,527.0,495.0,9.0,67463.0,637.0,165900.0,Oakland,86831.36922985943,819.8802632468235,213529.2553730738
474,2015,48356,8386.0,8164.0,35.0,4222.0,227.0,533.0,498.0,10.0,68374.0,650.0,169800.0,Oakland,87899.57913567382,835.6206516832126,218289.82562432231
475,2016,48356,8585.0,8416.0,0.0,4290.0,245.0,517.0,495.0,0.0,69750.0,652.0,178400.0,Oakland,88551.43599978334,827.7496239693008,226488.54741736696
476,2017,48356,8747.0,8583.0,0.0,4276.0,189.0,488.0,472.0,0.0,77022.0,814.0,195400.0,Oakland,95743.95171344647,1011.8612434725848,242896.4213446475
477,2018,48356,8680.0,8513.0,0.0,4452.0,151.0,254.0,254.0,0.0,85787.0,843.0,217300.0,Oakland,104096.94064283354,1022.9256293134002,263679.4059902751
478,2019,48356,8743.0,8557.0,49.0,4471.0,193.0,368.0,368.0,0.0,86723.0,669.0,226400.0,Oakland,103359.85928803045,797.3403349018412,269832.3644570655
479,2020,48356,8630.0,8478.0,49.0,4545.0,204.0,428.0,428.0,0.0,89182.0,673.0,248800.0,Oakland,104995.28135975674,792.3328065654088,292915.90233799955
480,2011,48357,8325.0,7959.0,244.0,3696.0,573.0,1012.0,969.0,0.0,61290.0,950.0,171200.0,Oakland,83023.33334815215,1286.8684398881476,231907.23885142195
481,2012,48357,8488.0,8167.0,201.0,3854.0,576.0,1017.0,995.0,0.0,63140.0,881.0,172100.0,Oakland,83795.23977107416,1169.205040201399,228399.7587044958
482,2013,48357,8649.0,8227.0,242.0,4091.0,529.0,971.0,954.0,0.0,71979.0,877.0,165900.0,Oakland,94146.7535124508,1147.0943307133934,216993.10087269323
483,2014,48357,8832.0,8625.0,35.0,4195.0,528.0,970.0,962.0,0.0,72520.0,804.0,167900.0,Oakland,93340.21458502299,1034.8253244120033,216103.44772235738
484,2015,48357,8438.0,8220.0,44.0,3969.0,462.0,964.0,957.0,0.0,73958.0,774.0,171200.0,Oakland,95078.20331874928,995.0313606197024,220089.6239510246
485,2016,48357,8414.0,8154.0,46.0,4050.0,353.0,765.0,757.0,1.0,77172.0,750.0,187000.0,Oakland,97974.07052294308,952.1659784922939,237406.71730407863
486,2017,48357,8409.0,8126.0,33.0,4215.0,228.0,503.0,496.0,1.0,79683.0,714.0,205500.0,Oakland,99051.76838283289,887.5539654046997,255451.45642950392
487,2018,48357,8340.0,8040.0,51.0,4109.0,199.0,555.0,545.0,2.0,81773.0,752.0,226200.0,Oakland,99226.21291322027,912.5030524836027,274478.97669121134
488,2019,48357,8347.0,8000.0,51.0,4232.0,169.0,532.0,530.0,2.0,84450.0,722.0,241400.0,Oakland,100650.80909186917,860.5078053798644,287709.9504414117
489,2020,48357,8091.0,7731.0,51.0,3912.0,158.0,618.0,616.0,2.0,81739.0,744.0,246600.0,Oakland,96232.52789873692,875.9221516859794,290325.8099539819
490,2011,48359,7800.0,7015.0,303.0,3733.0,376.0,874.0,701.0,57.0,61321.0,588.0,184300.0,Oakland,83065.32589724325,796.5038343728745,249652.4773383006
491,2012,48359,7784.0,6898.0,282.0,3606.0,441.0,782.0,619.0,41.0,63696.0,604.0,173100.0,Oakland,84533.12626636584,801.5889265398922,229726.89268883335
492,2013,48359,7882.0,6854.0,210.0,3664.0,483.0,966.0,779.0,49.0,58150.0,638.0,167000.0,Oakland,76058.76320522671,834.4882360263911,218431.8736934284
493,2014,48359,8148.0,7075.0,181.0,3849.0,457.0,1001.0,786.0,47.0,62971.0,648.0,161800.0,Oakland,81049.73321336848,834.0383211678833,208252.16105704245
494,2015,48359,8559.0,7510.0,306.0,4199.0,425.0,895.0,670.0,144.0,71642.0,714.0,182400.0,Oakland,92100.82265829033,917.897146618175,234488.01056464305
495,2016,48359,9128.0,7634.0,409.0,4613.0,408.0,935.0,627.0,195.0,76961.0,852.0,206300.0,Oakland,97706.19449432725,1081.6605515672459,261909.12181728033
496,2017,48359,9634.0,8076.0,494.0,4899.0,329.0,906.0,584.0,207.0,79358.0,923.0,230200.0,Oakland,98647.76972911227,1147.3561765665795,286155.35411227157
497,2018,48359,9603.0,8063.0,552.0,4870.0,278.0,924.0,602.0,191.0,83036.0,941.0,247700.0,Oakland,100758.78120482503,1141.8422505147207,300567.8272608888
498,2019,48359,9800.0,8155.0,591.0,5166.0,180.0,788.0,443.0,224.0,84594.0,923.0,266500.0,Oakland,100822.4339173189,1100.0674575701037,317625.11098855105
499,2020,48359,10611.0,8686.0,437.0,5495.0,541.0,663.0,363.0,102.0,83390.0,975.0,258900.0,Oakland,98176.2745014702,1147.881852007836,304806.7810100807
500,2011,48360,11882.0,10882.0,354.0,5564.0,634.0,812.0,780.0,1.0,81058.0,801.0,227100.0,Oakland,109801.03368468785,1085.0332845793748,307629.2870511561
501,2012,48360,11847.0,10767.0,326.0,5748.0,653.0,706.0,671.0,0.0,83390.0,797.0,211800.0,Oakland,110669.70295390996,1057.7257855170433,281086.9778826973
502,2013,48360,11863.0,10734.0,306.0,5718.0,614.0,714.0,697.0,0.0,84926.0,789.0,202100.0,Oakland,111081.1096125036,1031.992505054581,264341.80642779573
503,2014,48360,11713.0,10414.0,471.0,5712.0,486.0,596.0,573.0,1.0,90980.0,794.0,206900.0,Oakland,117100.00996891053,1021.9543626655853,266300.1985333874
504,2015,48360,11888.0,10584.0,507.0,6016.0,344.0,534.0,518.0,7.0,96918.0,794.0,222300.0,Oakland,124594.89587666708,1020.7427652868782,285782.2628756587
505,2016,48360,11847.0,10786.0,316.0,6117.0,232.0,296.0,277.0,9.0,100120.0,859.0,233800.0,Oakland,127107.81035553128,1090.547434033174,296821.87436199776
506,2017,48360,12055.0,10838.0,253.0,6315.0,224.0,304.0,298.0,6.0,104389.0,889.0,256200.0,Oakland,129763.1245022846,1105.0917020234986,318475.2464099217
507,2018,48360,12458.0,11365.0,313.0,6565.0,187.0,276.0,269.0,7.0,107295.0,935.0,269900.0,Oakland,130195.49869179275,1134.5616410534155,327506.0822677185
508,2019,48360,12768.0,11606.0,290.0,7025.0,183.0,278.0,263.0,6.0,115871.0,1004.0,287700.0,Oakland,138099.584372812,1196.6064218855734,342892.0991797604
509,2020,48360,12184.0,10843.0,170.0,6768.0,238.0,288.0,275.0,2.0,113011.0,1020.0,286900.0,Oakland,133049.51382282827,1200.8610144081974,337771.5931703058
510,2011,48362,14901.0,14015.0,254.0,7424.0,745.0,740.0,640.0,28.0,75724.0,666.0,194000.0,Oakland,102575.60604430534,902.1625062794802,262792.08140873746
511,2012,48362,15431.0,14406.0,391.0,7688.0,762.0,978.0,823.0,57.0,75833.0,623.0,185300.0,Oakland,100640.55143427092,826.804472242306,245917.9272977517
512,2013,48362,15439.0,14523.0,302.0,7477.0,923.0,1097.0,951.0,37.0,74823.0,637.0,172400.0,Oakland,97866.63524169696,833.1802607348137,225494.94026794643
513,2014,48362,15743.0,14606.0,459.0,7617.0,724.0,1137.0,983.0,45.0,76841.0,712.0,172400.0,Oakland,98901.75715565018,916.4124763449581,221895.38050824546
514,2015,48362,16080.0,14988.0,304.0,7959.0,682.0,1117.0,1006.0,1.0,77836.0,760.0,179700.0,Oakland,100063.64468371468,977.0333773526793,231016.97093457432
515,2016,48362,16073.0,15104.0,296.0,8270.0,569.0,948.0,854.0,8.0,81395.0,764.0,199200.0,Oakland,103335.39975917368,969.9397434241502,252895.28388755326
516,2017,48362,15756.0,14848.0,250.0,8076.0,500.0,742.0,698.0,4.0,87487.0,819.0,221000.0,Oakland,108752.70836325065,1018.076607375979,274719.0845300261
517,2018,48362,16056.0,14863.0,339.0,8603.0,412.0,611.0,578.0,7.0,88255.0,835.0,235100.0,Oakland,107091.69800125046,1013.2181500316599,285278.5473921476
518,2019,48362,15833.0,14810.0,215.0,8479.0,388.0,733.0,685.0,11.0,90503.0,819.0,247600.0,Oakland,107865.01095608568,976.1161947453032,295099.35264827486
519,2020,48362,15502.0,14409.0,164.0,8314.0,404.0,792.0,688.0,11.0,95236.0,823.0,258100.0,Oakland,112122.7446746854,968.9300145666143,303864.9292340743
520,2011,48363,4393.0,4063.0,20.0,2062.0,250.0,239.0,239.0,0.0,96635.0,448.0,282300.0,Oakland,130901.61230378014,606.8600642840947,382403.11640044634
521,2012,48363,4776.0,4299.0,72.0,2242.0,299.0,256.0,254.0,2.0,91196.0,1030.0,286100.0,Oakland,121029.31083564901,1366.948003867697,379693.0329189787
522,2013,48363,4842.0,4391.0,119.0,2392.0,284.0,245.0,242.0,3.0,92717.0,1053.0,264500.0,Oakland,121271.54510918324,1377.2979820310186,345959.4646222264
523,2014,48363,5333.0,4845.0,102.0,2714.0,201.0,216.0,215.0,1.0,103955.0,1057.0,284500.0,Oakland,133800.0828348878,1360.4606565963775,366178.8616855907
524,2015,48363,5468.0,4952.0,113.0,2708.0,147.0,286.0,258.0,1.0,102813.0,1196.0,277400.0,Oakland,132173.33240231714,1537.5419990971113,356617.18273372797
525,2016,48363,5772.0,5122.0,80.0,2843.0,125.0,327.0,283.0,3.0,106875.0,1163.0,329300.0,Oakland,135683.6519351519,1476.4920439820503,418064.34229001653
526,2017,48363,5793.0,5284.0,59.0,2935.0,69.0,249.0,219.0,1.0,123984.0,1179.0,345400.0,Oakland,154121.1356396867,1465.5828084203654,429357.33844647516
527,2018,48363,6408.0,5811.0,4.0,3114.0,118.0,233.0,196.0,1.0,127946.0,1125.0,365000.0,Oakland,155254.1430226955,1365.1142739947513,442903.7422294082
528,2019,48363,7049.0,6323.0,23.0,3290.0,261.0,241.0,203.0,1.0,131793.0,1094.0,391700.0,Oakland,157076.04597566268,1303.8719377916505,466843.3620045608
529,2020,48363,6523.0,5776.0,22.0,3070.0,214.0,171.0,169.0,2.0,136317.0,1063.0,409400.0,Oakland,160488.01068733557,1251.4855473685432,481992.64637129026
530,2011,48367,4570.0,4452.0,9.0,2029.0,413.0,279.0,277.0,2.0,83603.0,883.0,257900.0,Oakland,113248.4865052303,1196.1103499170886,349350.9164706876
531,2012,48367,4584.0,4452.0,76.0,2141.0,469.0,394.0,391.0,3.0,76695.0,911.0,246700.0,Oakland,101784.54092876991,1209.019059731526,327403.9539360785
532,2013,48367,4637.0,4470.0,112.0,2059.0,476.0,475.0,475.0,0.0,73250.0,885.0,220400.0,Oakland,95809.19010804569,1157.558133046013,288277.7542636624
533,2014,48367,4634.0,4365.0,158.0,2080.0,375.0,518.0,471.0,47.0,72755.0,853.0,211100.0,Oakland,93642.68218606382,1097.8930369694513,271706.002466883
534,2015,48367,4544.0,4339.0,158.0,2066.0,319.0,502.0,453.0,49.0,71429.0,893.0,224600.0,Oakland,91826.99619858491,1148.0142183893981,288739.07441238395
535,2016,48367,4397.0,4202.0,110.0,2109.0,265.0,444.0,379.0,65.0,77616.0,945.0,242100.0,Oakland,98537.75278221052,1199.7291329002906,307359.1778573125
536,2017,48367,4613.0,4470.0,62.0,2293.0,199.0,286.0,246.0,40.0,81838.0,875.0,251500.0,Oakland,101730.59022519582,1087.6886830939948,312632.80434073106
537,2018,48367,4683.0,4554.0,39.0,2408.0,215.0,469.0,430.0,39.0,85118.0,865.0,284400.0,Oakland,103285.15268789798,1049.6211973381864,345100.8884658731
538,2019,48367,4697.0,4615.0,10.0,2388.0,175.0,391.0,381.0,10.0,88053.0,870.0,315700.0,Oakland,104945.00524530915,1036.8999870920804,376263.59301720664
539,2020,48367,4510.0,4386.0,16.0,2263.0,137.0,417.0,401.0,16.0,91461.0,813.0,330900.0,Oakland,107678.38160665506,957.1568673665339,389573.4408506594
550,2011,48371,22247.0,21517.0,164.0,10444.0,1273.0,1835.0,1805.0,8.0,77596.0,737.0,187400.0,Oakland,105111.41417006389,998.3389896816471,253851.7322474093
551,2012,48371,22187.0,21575.0,148.0,10297.0,1344.0,1624.0,1594.0,6.0,76543.0,717.0,170200.0,Oakland,101582.81656315061,951.5550667700376,225878.20413425437
552,2013,48371,22826.0,22247.0,158.0,10494.0,1230.0,1524.0,1501.0,7.0,76419.0,772.0,168700.0,Oakland,99954.16380705453,1009.7569250977648,220655.43168911
553,2014,48371,23061.0,22099.0,150.0,10585.0,1045.0,1600.0,1538.0,9.0,72362.0,763.0,173400.0,Oakland,93136.85338942958,982.0543812516896,223182.47668288727
554,2015,48371,23311.0,22490.0,105.0,10705.0,827.0,1578.0,1527.0,2.0,71307.0,754.0,183300.0,Oakland,91670.15663011513,969.3199559525266,235645.02377466595
555,2016,48371,23905.0,23048.0,76.0,11640.0,753.0,1365.0,1311.0,1.0,74205.0,706.0,201300.0,Oakland,94207.30191202757,896.305574420746,255561.3486273317
556,2017,48371,24339.0,23444.0,82.0,12005.0,541.0,1339.0,1289.0,14.0,80017.0,720.0,220500.0,Oakland,99466.95469157964,895.0124020887729,274097.5481396867
557,2018,48371,24737.0,23538.0,75.0,12060.0,598.0,1438.0,1322.0,46.0,82885.0,749.0,236500.0,Oakland,100575.55253338219,908.86274775295,286977.3562664522
558,2019,48371,25463.0,24354.0,128.0,12552.0,559.0,1297.0,1210.0,42.0,87010.0,774.0,253700.0,Oakland,103701.91709986427,922.4834367922646,302369.5709485756
559,2020,48371,25730.0,24501.0,279.0,12791.0,663.0,1158.0,1038.0,36.0,95734.0,774.0,265300.0,Oakland,112709.0474052494,911.2415932862206,312341.59521813213
560,2011,48374,13895.0,10842.0,480.0,6954.0,433.0,563.0,310.0,29.0,138884.0,1487.0,359200.0,Oakland,188132.0383215005,2014.2877580143952,486571.73011349747
561,2012,48374,14229.0,11014.0,452.0,7167.0,484.0,598.0,349.0,37.0,144250.0,1431.0,349200.0,Oakland,191439.07724069446,1899.1287315870622,463435.1873306794
562,2013,48374,14359.0,10717.0,621.0,7437.0,445.0,473.0,291.0,38.0,142875.0,1409.0,343900.0,Oakland,186876.96978412324,1842.9371858325787,449812.7027734732
563,2014,48374,14863.0,10765.0,617.0,7718.0,395.0,731.0,455.0,99.0,142038.0,1387.0,352600.0,Oakland,182816.5664537713,1785.2023942281699,453830.11117869697
564,2015,48374,15316.0,10717.0,594.0,7809.0,324.0,999.0,571.0,87.0,147536.0,1640.0,367800.0,Oakland,189667.88994882224,2108.3351827084134,472832.73182936246
565,2016,48374,15386.0,10425.0,686.0,7718.0,281.0,808.0,351.0,88.0,134283.0,1873.0,379600.0,Oakland,170479.60545317427,2377.8758369547554,481922.9405808997
566,2017,48374,15587.0,10242.0,819.0,7894.0,186.0,979.0,462.0,85.0,138068.0,1715.0,398200.0,Oakland,171628.57268276764,2131.8698188642297,494991.58126631856
567,2018,48374,15987.0,10738.0,690.0,8133.0,192.0,1091.0,547.0,71.0,138984.0,1720.0,420300.0,Oakland,168648.0375616769,2087.1080455741976,510006.69276443904
568,2019,48374,16589.0,11034.0,737.0,8323.0,290.0,992.0,472.0,2.0,138979.0,1789.0,432100.0,Oakland,165640.60150123015,2132.2000883996916,514993.66025573324
569,2020,48374,16653.0,11412.0,552.0,8500.0,364.0,464.0,383.0,0.0,143517.0,1657.0,461900.0,Oakland,168964.67667139342,1950.810491053317,543801.6691717122
570,2011,48375,20884.0,15078.0,1280.0,10634.0,799.0,947.0,544.0,172.0,82975.0,945.0,221700.0,Oakland,112397.79873654635,1280.0954480992625,300314.45591916033
571,2012,48375,21461.0,15273.0,1570.0,11105.0,736.0,1020.0,341.0,358.0,82933.0,954.0,205800.0,Oakland,110063.20272306768,1266.0858210580416,273124.1739766719
572,2013,48375,22189.0,15415.0,1275.0,11136.0,779.0,1000.0,535.0,142.0,83968.0,951.0,200200.0,Oakland,109828.06928317243,1243.8845022901223,261856.6533737986
573,2014,48375,22437.0,15504.0,1736.0,11414.0,674.0,1158.0,530.0,479.0,81233.0,992.0,194100.0,Oakland,104554.68355467694,1276.7994052446609,249825.36749797245
574,2015,48375,22613.0,15200.0,1772.0,11835.0,557.0,977.0,460.0,361.0,85080.0,1037.0,206100.0,Oakland,109376.31545416574,1333.1363319930638,264956.0250952463
575,2016,48375,23211.0,15089.0,1836.0,11887.0,439.0,950.0,462.0,244.0,86974.0,1116.0,218700.0,Oakland,110418.24508451836,1416.8229759965334,277651.5993283529
576,2017,48375,22775.0,14469.0,1820.0,11832.0,427.0,923.0,530.0,272.0,89939.0,1183.0,238000.0,Oakland,111800.7228214752,1470.555099543081,295851.3218015666
577,2018,48375,22827.0,14137.0,1807.0,12010.0,353.0,762.0,377.0,228.0,95640.0,1240.0,256700.0,Oakland,116052.91481320713,1504.6592886697701,311488.7414528468
578,2019,48375,22041.0,14012.0,1453.0,11736.0,416.0,620.0,418.0,66.0,98792.0,1333.0,279400.0,Oakland,117744.16497103541,1588.7214744755668,332999.83493508876
579,2020,48375,22018.0,13707.0,1312.0,11877.0,542.0,647.0,431.0,133.0,96316.0,1348.0,286200.0,Oakland,113394.24457229408,1587.0202425708335,336947.47286630014
580,2011,48377,15324.0,11444.0,1655.0,7890.0,717.0,1468.0,1081.0,364.0,54818.0,776.0,202000.0,Oakland,74256.37277661944,1051.16832563495,273628.8682709535
581,2012,48377,15165.0,11120.0,1455.0,7989.0,806.0,1407.0,1141.0,207.0,54231.0,794.0,195200.0,Oakland,71971.80310461075,1053.7443835640304,259056.55374269362
582,2013,48377,15529.0,11495.0,1217.0,7920.0,810.0,1496.0,1130.0,207.0,54622.0,823.0,179700.0,Oakland,71444.2263765416,1076.463664968213,235043.15989646158
583,2014,48377,15810.0,11279.0,1606.0,8171.0,588.0,1523.0,1029.0,302.0,57032.0,849.0,176200.0,Oakland,73405.66903217087,1092.744652270884,226786.3459718843
584,2015,48377,15858.0,11014.0,1811.0,8125.0,440.0,1549.0,939.0,347.0,56094.0,843.0,200400.0,Oakland,72112.7766700279,1083.7357067214589,257628.27476510123
585,2016,48377,15702.0,10556.0,1733.0,8277.0,304.0,1163.0,757.0,173.0,60081.0,869.0,231900.0,Oakland,76276.11220506068,1103.2429804130713,294409.72054981726
586,2017,48377,16275.0,10607.0,2053.0,8377.0,205.0,1138.0,736.0,174.0,61627.0,911.0,242200.0,Oakland,76606.84625489556,1132.4393031984334,301072.22748041776
587,2018,48377,16549.0,10431.0,2053.0,8483.0,163.0,935.0,608.0,195.0,62874.0,951.0,265600.0,Oakland,76293.50654501865,1153.9765996168965,322288.31215378304
588,2019,48377,16735.0,10500.0,1896.0,8803.0,117.0,592.0,466.0,69.0,68426.0,965.0,275500.0,Oakland,81552.77990432494,1150.1246983262731,328351.6625791588
589,2020,48377,17129.0,9823.0,2269.0,9127.0,257.0,708.0,619.0,0.0,69701.0,1055.0,266000.0,Oakland,82060.01329928017,1242.0670296084788,313165.7155221378
600,2011,48381,12565.0,12143.0,31.0,6243.0,618.0,1103.0,1035.0,28.0,75590.0,579.0,214700.0,Oakland,102394.08986436322,784.3124491528815,290832.2674147213
601,2012,48381,12677.0,12296.0,31.0,6435.0,772.0,1108.0,1024.0,29.0,73043.0,592.0,195600.0,Oakland,96937.84761796912,785.6633187278413,259587.40733642867
602,2013,48381,12800.0,12340.0,31.0,6626.0,690.0,937.0,849.0,29.0,74375.0,591.0,187200.0,Oakland,97280.6623110703,773.0133973222527,244852.9745832922
603,2014,48381,12868.0,12305.0,97.0,6653.0,713.0,869.0,800.0,21.0,76409.0,652.0,196500.0,Oakland,98345.73160820492,839.1867058664504,252914.39831711273
604,2015,48381,13136.0,12572.0,85.0,6801.0,509.0,815.0,790.0,1.0,80095.0,695.0,218200.0,Oakland,102967.74784087218,893.471312184358,280511.4249188877
605,2016,48381,13315.0,12706.0,137.0,6689.0,358.0,759.0,645.0,51.0,75304.0,770.0,226700.0,Oakland,95602.54245917826,977.5570712520885,287808.0364322707
606,2017,48381,13455.0,12734.0,145.0,6661.0,249.0,925.0,819.0,47.0,72293.0,844.0,258900.0,Oakland,89865.46053361619,1049.1534268929504,321831.54291775456
607,2018,48381,13384.0,12685.0,157.0,6805.0,165.0,844.0,732.0,46.0,74056.0,864.0,274900.0,Oakland,89862.13571107137,1048.407762427969,333573.2568188063
608,2019,48381,13481.0,12788.0,106.0,6752.0,141.0,973.0,846.0,53.0,79161.0,946.0,294300.0,Oakland,94347.1722737887,1127.4797560794345,350758.2370128727
609,2020,48381,13434.0,12904.0,77.0,6406.0,110.0,1010.0,832.0,13.0,87796.0,884.0,311700.0,Oakland,103363.5231578256,1040.7462124871045,366968.9982265051
610,2011,48382,21593.0,20896.0,121.0,10568.0,1098.0,960.0,933.0,3.0,90405.0,1000.0,234900.0,Oakland,122462.46453482944,1354.5983577769973,318195.15424181666
611,2012,48382,21532.0,20636.0,340.0,10601.0,1114.0,1142.0,1100.0,2.0,88250.0,964.0,223400.0,Oakland,117119.57411779054,1279.3571609014173,296481.73210101307
612,2013,48382,21683.0,20665.0,259.0,10534.0,1016.0,1199.0,1099.0,2.0,87835.0,961.0,212200.0,Oakland,114886.00973570229,1256.9642552058963,277552.35687272757
613,2014,48382,22153.0,21156.0,278.0,10949.0,838.0,1180.0,1102.0,1.0,92021.0,895.0,213600.0,Oakland,118439.87708671263,1151.9510763044066,274923.74290348747
614,2015,48382,22266.0,20958.0,352.0,11304.0,649.0,1303.0,1255.0,1.0,96340.0,979.0,232300.0,Oakland,123851.8362817857,1258.573258458254,298637.96520924655
615,2016,48382,22596.0,21212.0,479.0,11650.0,601.0,1118.0,1081.0,0.0,99013.0,986.0,252600.0,Oakland,125702.41337127666,1251.7808730578693,320689.50155620463
616,2017,48382,22953.0,21341.0,410.0,11907.0,484.0,1030.0,980.0,0.0,100026.0,1081.0,268100.0,Oakland,124339.59796018277,1343.7616759138382,333267.8125
617,2018,48382,23507.0,21778.0,428.0,12454.0,422.0,784.0,765.0,0.0,106207.0,1158.0,281000.0,Oakland,128875.28150947604,1405.1576260319307,340975.20977113344
618,2019,48382,23581.0,21504.0,494.0,12530.0,355.0,898.0,841.0,0.0,107807.0,1251.0,297900.0,Oakland,128488.59414762747,1490.9906710944742,355048.8576491158
619,2020,48382,23723.0,21003.0,798.0,12627.0,333.0,782.0,719.0,0.0,113615.0,1231.0,313200.0,Oakland,133760.6119137131,1449.2744203298935,368734.97030651715
620,2011,48383,12282.0,11679.0,186.0,6003.0,728.0,981.0,931.0,3.0,74545.0,810.0,208200.0,Oakland,100978.53458048627,1097.2246697993678,282027.37808917084
621,2012,48383,12534.0,12095.0,197.0,6279.0,643.0,1238.0,1179.0,2.0,68603.0,821.0,185000.0,Oakland,91045.37272751032,1089.5770011411448,245519.7871024504
622,2013,48383,12279.0,11817.0,207.0,6063.0,636.0,1233.0,1186.0,3.0,68136.0,839.0,181000.0,Oakland,89120.20446691879,1097.3912696334517,236743.52777551222
623,2014,48383,12956.0,12519.0,140.0,6761.0,482.0,1311.0,1265.0,2.0,71047.0,852.0,174700.0,Oakland,91444.32191977561,1096.6059407948094,224855.70170992162
624,2015,48383,13272.0,12889.0,155.0,6842.0,432.0,1110.0,1107.0,3.0,73736.0,869.0,190600.0,Oakland,94792.80672694363,1117.1605327887874,245029.68647818512
